Date,Amount,Category,Text,,,,,,,,,,,
2025-08-15,8857.51,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-08-15,275.22,Food,Transaction at Barbeque Nation,,,,,,,,,,,
2025-08-15,126.63,Entertainment,Transaction at Netflix,,,,,,,,,,,
2025-08-15,15218.93,Travel,Transaction at OYO,,,,,,,,,,,
2025-08-15,6605.3,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-08-16,250.69,Entertainment,Transaction at Aha,,,,,,,,,,,
2025-08-16,3338.08,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-08-16,1079.24,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-08-16,512.76,Entertainment,Transaction at Netflix,,,,,,,,,,,
2025-08-16,28812.73,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-08-16,1730.7,Transport,Transaction at Uber,,,,,,,,,,,
2025-08-16,7821.25,Clothing,Transaction at US Polo,,,,,,,,,,,
2025-08-16,5102.11,Clothing,Transaction at Biba,,,,,,,,,,,
2025-08-16,1341.12,Food,Transaction at McDonalds,,,,,,,,,,,
2025-08-16,6410.03,Clothing,Transaction at Nike,,,,,,,,,,,
2025-08-16,899.44,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-08-16,592.6,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-08-16,699.11,Food,Transaction at CCD,,,,,,,,,,,
2025-08-16,579.33,Bills,Transaction at Airtel,,,,,,,,,,,
2025-08-16,4509.38,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-08-16,684.52,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-08-16,1827.63,Transport,Transaction at Ola,,,,,,,,,,,
2025-08-17,24786.87,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-08-17,1730.38,Transport,Transaction at RedBus,,,,,,,,,,,
2025-08-17,446.35,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-08-17,3246.05,Clothing,Transaction at Levis,,,,,,,,,,,
2025-08-17,393.03,Transport,Transaction at RedBus,,,,,,,,,,,
2025-08-17,490.42,Entertainment,Transaction at Spotify,,,,,,,,,,,
2025-08-17,5565.33,Bills,Transaction at Airtel,,,,,,,,,,,
2025-08-17,18646.22,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-08-17,59.48,Transport,Transaction at Rapido,,,,,,,,,,,
2025-08-17,4692.25,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-08-17,5309.96,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-08-17,1019.65,Bills,Transaction at Water Board,,,,,,,,,,,
2025-08-17,5927.61,Clothing,Transaction at H&M,,,,,,,,,,,
2025-08-17,197.18,Food,Transaction at Starbucks,,,,,,,,,,,
2025-08-17,16371.8,Healthcare,Transaction at PharmEasy,,,,,,,,,,,
2025-08-17,356.24,Food,Transaction at KFC,,,,,,,,,,,
2025-08-17,10656.22,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-08-17,22739.25,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-08-18,1887.66,Transport,Transaction at Ola,,,,,,,,,,,
2025-08-18,13071.67,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-08-18,667.84,Food,Transaction at Barbeque Nation,,,,,,,,,,,
2025-08-18,608.77,Food,Transaction at Barbeque Nation,,,,,,,,,,,
2025-08-18,13723.55,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-08-18,496.25,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-08-18,977.96,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-08-18,29177.25,Travel,Transaction at Air India,,,,,,,,,,,
2025-08-18,3295.42,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-08-18,3148.55,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-08-18,943.39,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-08-18,15380.45,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-08-18,1987.38,Bills,Transaction at BSNL,,,,,,,,,,,
2025-08-18,13671.0,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-08-18,1162.99,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-08-18,48827.09,Electronics,Transaction at Boat Lifestyle,,,,,,,,,,,
2025-08-18,1015.66,Food,Transaction at Subway,,,,,,,,,,,
2025-08-18,1341.32,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-08-18,5425.52,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-08-18,10830.12,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-08-18,1050.32,Food,Transaction at Barbeque Nation,,,,,,,,,,,
2025-08-18,16436.25,Travel,Transaction at Air India,,,,,,,,,,,
2025-08-18,5077.99,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-08-18,5111.26,Bills,Transaction at BSNL,,,,,,,,,,,
2025-08-18,29776.72,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-08-18,21276.36,Travel,Transaction at Vistara,,,,,,,,,,,
2025-08-18,5258.43,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-08-18,5058.31,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-08-18,776.13,Transport,Transaction at RedBus,,,,,,,,,,,
2025-08-18,3747.49,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-08-18,4472.88,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-08-18,18926.39,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-08-19,780.34,Bills,Transaction at TNEB,,,,,,,,,,,
2025-08-19,16525.58,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-08-19,1025.13,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-08-19,7966.03,Clothing,Transaction at Max Fashion,,,,,,,,,,,
2025-08-19,887.57,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-08-19,447.91,Transport,Transaction at Meru Cabs,,,,,,,,,,,
2025-08-19,19274.05,Travel,Transaction at OYO,,,,,,,,,,,
2025-08-19,13212.32,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-08-19,3071.0,Clothing,Transaction at Woodland,,,,,,,,,,,
2025-08-19,1134.06,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-08-19,18618.98,Online Shopping,Transaction at Snapdeal,,,,,,,,,,,
2025-08-20,4069.84,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-08-20,14058.43,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-08-20,1851.12,Clothing,Transaction at Nike,,,,,,,,,,,
2025-08-20,132722.65,Electronics,Transaction at Noise,,,,,,,,,,,
2025-08-20,7840.93,Clothing,Transaction at Levis,,,,,,,,,,,
2025-08-20,8421.88,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-08-20,552.84,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-08-20,11302.02,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-08-20,5396.55,Clothing,Transaction at Max Fashion,,,,,,,,,,,
2025-08-20,11873.23,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-08-20,13846.3,Online Shopping,Transaction at Amazon,,,,,,,,,,,
2025-08-20,646.66,Entertainment,Transaction at Spotify,,,,,,,,,,,
2025-08-20,2852.53,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-08-20,4545.81,Clothing,Transaction at Allen Solly,,,,,,,,,,,
2025-08-20,3999.16,Bills,Transaction at Jio Fiber,,,,,,,,,,,
2025-08-20,28542.97,Travel,Transaction at OYO,,,,,,,,,,,
2025-08-20,13883.15,Healthcare,Transaction at Netmeds,,,,,,,,,,,
2025-08-20,7207.73,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-08-20,987.5,Food,Transaction at Starbucks,,,,,,,,,,,
2025-08-20,2531.53,Clothing,Transaction at Adidas,,,,,,,,,,,
2025-08-20,5820.36,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-08-20,1060.96,Transport,Transaction at Uber,,,,,,,,,,,
2025-08-20,144680.84,Electronics,Transaction at Noise,,,,,,,,,,,
2025-08-20,61262.59,Electronics,Transaction at Mi Store,,,,,,,,,,,
2025-08-20,1206.33,Food,Transaction at Paradise Biryani,,,,,,,,,,,
2025-08-20,16172.06,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-08-20,6788.85,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-08-21,9146.54,Travel,Transaction at OYO,,,,,,,,,,,
2025-08-21,19231.26,Travel,Transaction at AirAsia,,,,,,,,,,,
2025-08-21,206.22,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-08-21,1206.71,Food,Transaction at KFC,,,,,,,,,,,
2025-08-21,1690.22,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-08-21,1177.39,Food,Transaction at Chai Point,,,,,,,,,,,
2025-08-21,4121.98,Bills,Transaction at BSNL,,,,,,,,,,,
2025-08-21,1031.67,Transport,Transaction at Uber,,,,,,,,,,,
2025-08-21,460.41,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-08-21,12118.68,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-08-21,314.54,Food,Transaction at Saravana Bhavan,,,,,,,,,,,
2025-08-21,495.2,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-08-21,5480.27,Bills,Transaction at ACT Fibernet,,,,,,,,,,,
2025-08-21,7469.84,Clothing,Transaction at H&M,,,,,,,,,,,
2025-08-21,15255.35,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-08-21,743.28,Grocery,Transaction at DMart,,,,,,,,,,,
2025-08-21,214.21,Bills,Transaction at TNEB,,,,,,,,,,,
2025-08-21,3509.9,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-08-21,901.48,Transport,Transaction at RedBus,,,,,,,,,,,
2025-08-21,1667.73,Grocery,Transaction at DMart,,,,,,,,,,,
2025-08-22,102786.23,Electronics,Transaction at HP World,,,,,,,,,,,
2025-08-22,26414.15,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-08-22,3922.35,Bills,Transaction at BSNL,,,,,,,,,,,
2025-08-22,21341.75,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-08-22,895.62,Transport,Transaction at Meru Cabs,,,,,,,,,,,
2025-08-22,318.35,Entertainment,Transaction at Netflix,,,,,,,,,,,
2025-08-22,5627.87,Clothing,Transaction at Levis,,,,,,,,,,,
2025-08-22,4391.2,Clothing,Transaction at Biba,,,,,,,,,,,
2025-08-22,1670.74,Clothing,Transaction at H&M,,,,,,,,,,,
2025-08-22,563.56,Bills,Transaction at BSNL,,,,,,,,,,,
2025-08-22,1505.29,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-08-22,720.88,Grocery,Transaction at Nilgiris,,,,,,,,,,,
2025-08-22,7381.07,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-08-22,18935.09,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-08-22,4517.35,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-08-22,22634.3,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-08-22,1976.82,Transport,Transaction at RedBus,,,,,,,,,,,
2025-08-22,1415.43,Food,Transaction at Cream Stone,,,,,,,,,,,
2025-08-22,896.75,Food,Transaction at Barbeque Nation,,,,,,,,,,,
2025-08-22,8986.21,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-08-23,1046.02,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-08-23,696.6,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-08-23,48291.27,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-08-23,55766.06,Electronics,Transaction at HP World,,,,,,,,,,,
2025-08-23,9301.08,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-08-23,17072.16,Electronics,Transaction at Boat Lifestyle,,,,,,,,,,,
2025-08-23,492.54,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-08-23,2683.55,Clothing,Transaction at Wrogn,,,,,,,,,,,
2025-08-23,3028.58,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-08-23,2991.11,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-08-23,7270.59,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-08-23,3791.39,Bills,Transaction at Gas Agency,,,,,,,,,,,
2025-08-23,9629.62,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-08-23,1084.12,Travel,Transaction at Yatra,,,,,,,,,,,
2025-08-23,951.97,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-08-23,3898.01,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-08-23,448.78,Entertainment,Transaction at YouTube Premium,,,,,,,,,,,
2025-08-23,960.71,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-08-23,3923.54,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-08-23,11963.5,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-08-23,2056.02,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-08-24,4808.63,Travel,Transaction at OYO,,,,,,,,,,,
2025-08-24,538.14,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-08-24,24723.19,Travel,Transaction at OYO,,,,,,,,,,,
2025-08-24,111887.57,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-08-24,7902.76,Clothing,Transaction at Wrogn,,,,,,,,,,,
2025-08-24,466.35,Food,Transaction at Subway,,,,,,,,,,,
2025-08-24,835.5,Food,Transaction at Saravana Bhavan,,,,,,,,,,,
2025-08-24,4471.2,Bills,Transaction at Airtel,,,,,,,,,,,
2025-08-24,95066.9,Electronics,Transaction at Vivo Store,,,,,,,,,,,
2025-08-24,2790.2,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-08-24,1019.39,Transport,Transaction at BMTC,,,,,,,,,,,
2025-08-24,3984.7,Clothing,Transaction at Biba,,,,,,,,,,,
2025-08-24,2757.21,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-08-24,1917.56,Transport,Transaction at Meru Cabs,,,,,,,,,,,
2025-08-24,1136.61,Food,Transaction at Barbeque Nation,,,,,,,,,,,
2025-08-24,851.16,Food,Transaction at Dominos,,,,,,,,,,,
2025-08-24,284.19,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-08-24,12401.36,Online Shopping,Transaction at Pepperfry,,,,,,,,,,,
2025-08-24,17328.32,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-08-24,493.97,Food,Transaction at Subway,,,,,,,,,,,
2025-08-24,464.03,Entertainment,Transaction at Netflix,,,,,,,,,,,
2025-08-24,2955.74,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-08-24,459.72,Entertainment,Transaction at Aha,,,,,,,,,,,
2025-08-24,58586.71,Electronics,Transaction at Noise,,,,,,,,,,,
2025-08-24,2486.92,Bills,Transaction at TNEB,,,,,,,,,,,
2025-08-24,2018.63,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-08-24,7750.85,Healthcare,Transaction at Kauvery,,,,,,,,,,,
2025-08-24,7131.84,Clothing,Transaction at H&M,,,,,,,,,,,
2025-08-25,828.75,Entertainment,Transaction at Netflix,,,,,,,,,,,
2025-08-25,1324.57,Transport,Transaction at RedBus,,,,,,,,,,,
2025-08-25,9203.48,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-08-25,23581.8,Travel,Transaction at Air India,,,,,,,,,,,
2025-08-25,44489.53,Electronics,Transaction at Reliance Digital,,,,,,,,,,,
2025-08-25,90186.36,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-08-25,57404.96,Electronics,Transaction at Mi Store,,,,,,,,,,,
2025-08-25,19840.12,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-08-25,270.14,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-08-25,18951.51,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-08-25,4283.52,Healthcare,Transaction at PharmEasy,,,,,,,,,,,
2025-08-25,22715.54,Travel,Transaction at OYO,,,,,,,,,,,
2025-08-25,18518.03,Travel,Transaction at OYO,,,,,,,,,,,
2025-08-25,7201.67,Clothing,Transaction at Biba,,,,,,,,,,,
2025-08-25,35858.09,Electronics,Transaction at Vivo Store,,,,,,,,,,,
2025-08-25,259.26,Entertainment,Transaction at Hotstar,,,,,,,,,,,
2025-08-25,1290.08,Clothing,Transaction at H&M,,,,,,,,,,,
2025-08-25,3657.69,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-08-25,785.0,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-08-25,482.19,Food,Transaction at Dominos,,,,,,,,,,,
2025-08-25,108.24,Entertainment,Transaction at Netflix,,,,,,,,,,,
2025-08-25,11321.18,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-08-25,107050.46,Electronics,Transaction at Croma,,,,,,,,,,,
2025-08-25,4446.9,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-08-25,7053.85,Healthcare,Transaction at 1mg,,,,,,,,,,,
2025-08-25,12568.29,Healthcare,Transaction at PharmEasy,,,,,,,,,,,
2025-08-25,156.58,Transport,Transaction at Yulu Bikes,,,,,,,,,,,
2025-08-25,19814.18,Online Shopping,Transaction at Lenskart,,,,,,,,,,,
2025-08-25,2110.98,Grocery,Transaction at Spencers,,,,,,,,,,,
2025-08-25,14166.66,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-08-25,5372.21,Bills,Transaction at BSNL,,,,,,,,,,,
2025-08-26,5571.58,Clothing,Transaction at Biba,,,,,,,,,,,
2025-08-26,1758.44,Transport,Transaction at RedBus,,,,,,,,,,,
2025-08-26,1295.45,Food,Transaction at Chai Point,,,,,,,,,,,
2025-08-26,424.99,Transport,Transaction at BMTC,,,,,,,,,,,
2025-08-26,543.51,Entertainment,Transaction at Aha,,,,,,,,,,,
2025-08-26,192.99,Food,Transaction at Burger King,,,,,,,,,,,
2025-08-26,3983.34,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-08-26,101364.36,Electronics,Transaction at Croma,,,,,,,,,,,
2025-08-26,134559.88,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-08-26,1339.1,Food,Transaction at McDonalds,,,,,,,,,,,
2025-08-26,1409.08,Food,Transaction at Starbucks,,,,,,,,,,,
2025-08-26,776.27,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-08-26,75286.09,Electronics,Transaction at Dell Exclusive,,,,,,,,,,,
2025-08-26,534.64,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-08-26,892.28,Entertainment,Transaction at Gaana,,,,,,,,,,,
2025-08-26,161.15,Food,Transaction at Cream Stone,,,,,,,,,,,
2025-08-26,745.89,Transport,Transaction at Metro Rail,,,,,,,,,,,
2025-08-26,550.41,Entertainment,Transaction at Hotstar,,,,,,,,,,,
2025-08-26,1116.88,Food,Transaction at Pizza Hut,,,,,,,,,,,
2025-08-26,96176.83,Electronics,Transaction at Noise,,,,,,,,,,,
2025-08-26,4344.64,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-08-26,15555.39,Healthcare,Transaction at Aster,,,,,,,,,,,
2025-08-26,1522.8,Grocery,Transaction at Nature's Basket,,,,,,,,,,,
2025-08-26,2692.23,Clothing,Transaction at Adidas,,,,,,,,,,,
2025-08-27,27984.0,Travel,Transaction at Air India,,,,,,,,,,,
2025-08-27,7336.07,Clothing,Transaction at Levis,,,,,,,,,,,
2025-08-27,24831.54,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-08-27,754.31,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-08-27,905.47,Transport,Transaction at Uber,,,,,,,,,,,
2025-08-27,11573.7,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-08-27,17249.87,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-08-27,113397.91,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-08-27,683.86,Food,Transaction at Taco Bell,,,,,,,,,,,
2025-08-27,116947.62,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-08-27,92164.99,Electronics,Transaction at Noise,,,,,,,,,,,
2025-08-27,5130.67,Online Shopping,Transaction at Tata Cliq,,,,,,,,,,,
2025-08-27,135305.43,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-08-27,18180.97,Online Shopping,Transaction at Myntra,,,,,,,,,,,
2025-08-27,3248.33,Clothing,Transaction at H&M,,,,,,,,,,,
2025-08-27,8814.62,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-08-27,1911.73,Clothing,Transaction at US Polo,,,,,,,,,,,
2025-08-27,2945.49,Clothing,Transaction at Puma,,,,,,,,,,,
2025-08-28,8146.38,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-08-28,993.01,Food,Transaction at Chai Point,,,,,,,,,,,
2025-08-28,2140.18,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-08-28,124616.3,Electronics,Transaction at Samsung Store,,,,,,,,,,,
2025-08-28,143.94,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-08-28,2610.94,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-08-28,1306.88,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-08-28,1578.72,Grocery,Transaction at Star Bazaar,,,,,,,,,,,
2025-08-28,10129.39,Healthcare,Transaction at PharmEasy,,,,,,,,,,,
2025-08-28,10407.42,Online Shopping,Transaction at Flipkart,,,,,,,,,,,
2025-08-28,910.98,Transport,Transaction at Ola,,,,,,,,,,,
2025-08-28,8413.62,Travel,Transaction at Vistara,,,,,,,,,,,
2025-08-28,124338.93,Electronics,Transaction at Sony Center,,,,,,,,,,,
2025-08-28,12949.56,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-08-28,810.68,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-08-28,961.23,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-08-28,63323.78,Electronics,Transaction at Asus Store,,,,,,,,,,,
2025-08-28,811.8,Clothing,Transaction at Adidas,,,,,,,,,,,
2025-08-28,5737.82,Healthcare,Transaction at MedPlus,,,,,,,,,,,
2025-08-28,1060.84,Food,Transaction at CCD,,,,,,,,,,,
2025-08-28,294.2,Entertainment,Transaction at Amazon Prime,,,,,,,,,,,
2025-08-28,349.79,Food,Transaction at Cream Stone,,,,,,,,,,,
2025-08-28,269.44,Entertainment,Transaction at SonyLiv,,,,,,,,,,,
2025-08-28,8902.32,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-08-28,15834.14,Healthcare,Transaction at CloudNine,,,,,,,,,,,
2025-08-28,1808.91,Travel,Transaction at MakeMyTrip,,,,,,,,,,,
2025-08-28,1108.56,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-08-28,1315.55,Transport,Transaction at BMTC,,,,,,,,,,,
2025-08-28,1107.1,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-08-28,4660.59,Online Shopping,Transaction at Ajio,,,,,,,,,,,
2025-08-28,2938.68,Grocery,Transaction at Reliance Fresh,,,,,,,,,,,
2025-08-28,3808.69,Grocery,Transaction at More Supermarket,,,,,,,,,,,
2025-08-28,9761.19,Online Shopping,Transaction at Nykaa,,,,,,,,,,,
2025-08-28,11295.65,Healthcare,Transaction at Apollo Hospital,,,,,,,,,,,
2025-08-28,203.76,Food,Transaction at Cream Stone,,,,,,,,,,,
2025-08-28,58376.42,Electronics,Transaction at Noise,,,,,,,,,,,
2025-08-28,11073.46,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-08-28,2206.62,Grocery,Transaction at BigBazaar,,,,,,,,,,,
2025-08-28,790.54,Entertainment,Transaction at Hotstar,,,,,,,,,,,
2025-08-28,1853.34,Transport,Transaction at RedBus,,,,,,,,,,,
2025-08-28,769.09,Bills,Transaction at Property Tax Online,,,,,,,,,,,
2025-08-29,653.36,Food,Transaction at Barbeque Nation,,,,,,,,,,,
2025-08-29,809.96,Entertainment,Transaction at Apple Music,,,,,,,,,,,
2025-08-29,422.31,Bills,Transaction at TNEB,,,,,,,,,,,
2025-08-29,2398.95,Bills,Transaction at Airtel,,,,,,,,,,,
2025-08-29,16563.55,Healthcare,Transaction at Fortis,,,,,,,,,,,
2025-08-29,2453.91,Clothing,Transaction at Woodland,,,,,,,,,,,
2025-08-29,129057.63,Electronics,Transaction at Vivo Store,,,,,,,,,,,
2025-08-29,234.85,Grocery,Transaction at JioMart,,,,,,,,,,,
2025-08-29,149807.19,Electronics,Transaction at OnePlus,,,,,,,,,,,
2025-08-29,2776.47,Bills,Transaction at Vodafone Idea,,,,,,,,,,,
2025-08-29,169.05,Entertainment,Transaction at Aha,,,,,,,,,,,
2025-08-29,29460.09,Travel,Transaction at IRCTC,,,,,,,,,,,
2025-08-29,67.81,Transport,Transaction at TSRTC,,,,,,,,,,,
2025-08-29,29892.1,Travel,Transaction at Booking.com,,,,,,,,,,,
2025-08-29,4596.03,Clothing,Transaction at Pantaloons,,,,,,,,,,,
2025-08-29,24634.82,Travel,Transaction at IndiGo,,,,,,,,,,,
2025-08-29,446.33,Entertainment,Transaction at Zee5,,,,,,,,,,,
2025-08-29,1859.89,Transport,Transaction at Meru Cabs,,,,,,,,,,,
2025-08-29,1847.13,Transport,Transaction at Ola,,,,,,,,,,,
2025-08-29,116676.19,Electronics,Transaction at Croma,,,,,,,,,,,
2025-08-29,3931.21,Grocery,Transaction at JioMart,,,,,,,,,,,
